id,file_path,file_size,line_count,extension,language
80573,Rust/080573.rs,267,11,rs,Rust
80574,Rust/080574.rs,957,32,rs,Rust
80575,Rust/080575.rs,478,18,rs,Rust
80576,Rust/080576.rs,396,17,rs,Rust
80577,Rust/080577.rs,131,5,rs,Rust
80578,Rust/080578.rs,126,7,rs,Rust
80579,Rust/080579.rs,95,5,rs,Rust
80580,Rust/080580.rs,69,4,rs,Rust
80581,Rust/080581.rs,115,7,rs,Rust
80582,Rust/080582.rs,57,4,rs,Rust
80583,Rust/080583.rs,94,4,rs,Rust
80584,Rust/080584.rs,114,8,rs,Rust
80585,Rust/080585.rs,127,9,rs,Rust
80586,Rust/080586.rs,771,26,rs,Rust
80587,Rust/080587.rs,2216,119,rs,Rust
80588,Rust/080588.rs,457,21,rs,Rust
80589,Rust/080589.rs,10902,419,rs,Rust
80590,Rust/080590.rs,742,17,rs,Rust
80591,Rust/080591.rs,232,7,rs,Rust
80592,Rust/080592.rs,102,6,rs,Rust
80593,Rust/080593.rs,118,5,rs,Rust
80594,Rust/080594.rs,118,5,rs,Rust
80595,Rust/080595.rs,149,7,rs,Rust
80596,Rust/080596.rs,123,7,rs,Rust
80597,Rust/080597.rs,105,4,rs,Rust
80598,Rust/080598.rs,1106,22,rs,Rust
80599,Rust/080599.rs,163,7,rs,Rust
80600,Rust/080600.rs,303,17,rs,Rust
80601,Rust/080601.rs,315,13,rs,Rust
80602,Rust/080602.rs,57,4,rs,Rust
80603,Rust/080603.rs,809,33,rs,Rust
80604,Rust/080604.rs,438,22,rs,Rust
80605,Rust/080605.rs,1734,76,rs,Rust
80606,Rust/080606.rs,259,15,rs,Rust
80607,Rust/080607.rs,373,13,rs,Rust
80608,Rust/080608.rs,972,26,rs,Rust
80609,Rust/080609.rs,421,17,rs,Rust
80610,Rust/080610.rs,253,11,rs,Rust
80611,Rust/080611.rs,7663,169,rs,Rust
80612,Rust/080612.rs,304,10,rs,Rust
80613,Rust/080613.rs,473,21,rs,Rust
80614,Rust/080614.rs,496,20,rs,Rust
80615,Rust/080615.rs,919,37,rs,Rust
80616,Rust/080616.rs,528,39,rs,Rust
80617,Rust/080617.rs,133,11,rs,Rust
80618,Rust/080618.rs,152,8,rs,Rust
80619,Rust/080619.rs,400,20,rs,Rust
80620,Rust/080620.rs,266,15,rs,Rust
80621,Rust/080621.rs,391,25,rs,Rust
80622,Rust/080622.rs,881,27,rs,Rust
80623,Rust/080623.rs,224,14,rs,Rust
80624,Rust/080624.rs,268,18,rs,Rust
80625,Rust/080625.rs,235,17,rs,Rust
80626,Rust/080626.rs,151,10,rs,Rust
80627,Rust/080627.rs,895,29,rs,Rust
80628,Rust/080628.rs,1394,50,rs,Rust
80629,Rust/080629.rs,175,8,rs,Rust
80630,Rust/080630.rs,246,13,rs,Rust
80631,Rust/080631.rs,332,14,rs,Rust
80632,Rust/080632.rs,344,14,rs,Rust
80633,Rust/080633.rs,567,16,rs,Rust
80634,Rust/080634.rs,363,15,rs,Rust
80635,Rust/080635.rs,202,9,rs,Rust
80636,Rust/080636.rs,333,20,rs,Rust
80637,Rust/080637.rs,242,9,rs,Rust
80638,Rust/080638.rs,190,9,rs,Rust
80639,Rust/080639.rs,100,8,rs,Rust
80640,Rust/080640.rs,288,21,rs,Rust
80641,Rust/080641.rs,1991,66,rs,Rust
80642,Rust/080642.rs,407,17,rs,Rust
80643,Rust/080643.rs,277,21,rs,Rust
80644,Rust/080644.rs,401,29,rs,Rust
80645,Rust/080645.rs,277,23,rs,Rust
80646,Rust/080646.rs,327,24,rs,Rust
80647,Rust/080647.rs,287,23,rs,Rust
80648,Rust/080648.rs,259,21,rs,Rust
80649,Rust/080649.rs,333,26,rs,Rust
80650,Rust/080650.rs,536,39,rs,Rust
80651,Rust/080651.rs,287,22,rs,Rust
80652,Rust/080652.rs,269,14,rs,Rust
80653,Rust/080653.rs,2237,93,rs,Rust
80654,Rust/080654.rs,4738,196,rs,Rust
80655,Rust/080655.rs,4316,118,rs,Rust
80656,Rust/080656.rs,1182,38,rs,Rust
80657,Rust/080657.rs,529,24,rs,Rust
80658,Rust/080658.rs,2024,67,rs,Rust
80659,Rust/080659.rs,2965,79,rs,Rust
80660,Rust/080660.rs,262,14,rs,Rust
80661,Rust/080661.rs,143,7,rs,Rust
80662,Rust/080662.rs,172,6,rs,Rust
80663,Rust/080663.rs,333,17,rs,Rust
80664,Rust/080664.rs,527,26,rs,Rust
80665,Rust/080665.rs,555,33,rs,Rust
80666,Rust/080666.rs,357,19,rs,Rust
80667,Rust/080667.rs,936,28,rs,Rust
80668,Rust/080668.rs,4023,62,rs,Rust
80669,Rust/080669.rs,3655,60,rs,Rust
80670,Rust/080670.rs,346,18,rs,Rust
80671,Rust/080671.rs,614,21,rs,Rust
80672,Rust/080672.rs,3851,60,rs,Rust
80673,Rust/080673.rs,4520,130,rs,Rust
80674,Rust/080674.rs,1004,30,rs,Rust
80675,Rust/080675.rs,4452,129,rs,Rust
80676,Rust/080676.rs,290,17,rs,Rust
80677,Rust/080677.rs,292,17,rs,Rust
80678,Rust/080678.rs,1348,63,rs,Rust
80679,Rust/080679.rs,998,51,rs,Rust
80680,Rust/080680.rs,309,6,rs,Rust
80681,Rust/080681.rs,317,18,rs,Rust
80682,Rust/080682.rs,291,10,rs,Rust
80683,Rust/080683.rs,266,15,rs,Rust
80684,Rust/080684.rs,4434,203,rs,Rust
80685,Rust/080685.rs,903,37,rs,Rust
80686,Rust/080686.rs,121,10,rs,Rust
80687,Rust/080687.rs,215,11,rs,Rust
80688,Rust/080688.rs,153,6,rs,Rust
80689,Rust/080689.rs,133,5,rs,Rust
80690,Rust/080690.rs,1095,44,rs,Rust
80691,Rust/080691.rs,470,19,rs,Rust
80692,Rust/080692.rs,160,8,rs,Rust
80693,Rust/080693.rs,175,10,rs,Rust
80694,Rust/080694.rs,169,11,rs,Rust
80695,Rust/080695.rs,204,11,rs,Rust
80696,Rust/080696.rs,348,11,rs,Rust
80697,Rust/080697.rs,1146,49,rs,Rust
80698,Rust/080698.rs,584,29,rs,Rust
80699,Rust/080699.rs,499,24,rs,Rust
80700,Rust/080700.rs,359,15,rs,Rust
80701,Rust/080701.rs,346,12,rs,Rust
80702,Rust/080702.rs,197,12,rs,Rust
80703,Rust/080703.rs,173,7,rs,Rust
80704,Rust/080704.rs,354,28,rs,Rust
80705,Rust/080705.rs,390,20,rs,Rust
80706,Rust/080706.rs,685,17,rs,Rust
80707,Rust/080707.rs,216,8,rs,Rust
80708,Rust/080708.rs,314,12,rs,Rust
80709,Rust/080709.rs,352,8,rs,Rust
80710,Rust/080710.rs,207,8,rs,Rust
80711,Rust/080711.rs,269,8,rs,Rust
80712,Rust/080712.rs,167,4,rs,Rust
80713,Rust/080713.rs,1309,70,rs,Rust
80714,Rust/080714.rs,14686,413,rs,Rust
80715,Rust/080715.rs,25209,464,rs,Rust
80716,Rust/080716.rs,9237,344,rs,Rust
80717,Rust/080717.rs,7884,293,rs,Rust
80718,Rust/080718.rs,16065,454,rs,Rust
80719,Rust/080719.rs,199,13,rs,Rust
80720,Rust/080720.rs,245,14,rs,Rust
80721,Rust/080721.rs,263,11,rs,Rust
80722,Rust/080722.rs,294,9,rs,Rust
80723,Rust/080723.rs,850,27,rs,Rust
80724,Rust/080724.rs,289,15,rs,Rust
80725,Rust/080725.rs,297,13,rs,Rust
80726,Rust/080726.rs,1771,45,rs,Rust
80727,Rust/080727.rs,467,13,rs,Rust
80728,Rust/080728.rs,3806,194,rs,Rust
80729,Rust/080729.rs,497,29,rs,Rust
80730,Rust/080730.rs,219,10,rs,Rust
80731,Rust/080731.rs,194,10,rs,Rust
80732,Rust/080732.rs,307,9,rs,Rust
80733,Rust/080733.rs,380,13,rs,Rust
80734,Rust/080734.rs,200,11,rs,Rust
80735,Rust/080735.rs,2452,81,rs,Rust
80736,Rust/080736.rs,3466,127,rs,Rust
80737,Rust/080737.rs,1108,41,rs,Rust
80738,Rust/080738.rs,643,21,rs,Rust
80739,Rust/080739.rs,44,3,rs,Rust
80740,Rust/080740.rs,830,43,rs,Rust
80741,Rust/080741.rs,1929,54,rs,Rust
80742,Rust/080742.rs,472,21,rs,Rust
80743,Rust/080743.rs,258,15,rs,Rust
80744,Rust/080744.rs,1220,32,rs,Rust
80745,Rust/080745.rs,2245,54,rs,Rust
80746,Rust/080746.rs,1139,34,rs,Rust
80747,Rust/080747.rs,1242,35,rs,Rust
80748,Rust/080748.rs,1006,35,rs,Rust
80749,Rust/080749.rs,313,9,rs,Rust
80750,Rust/080750.rs,276,9,rs,Rust
80751,Rust/080751.rs,177,5,rs,Rust
80752,Rust/080752.rs,517,15,rs,Rust
80753,Rust/080753.rs,905,23,rs,Rust
80754,Rust/080754.rs,2245,67,rs,Rust
80755,Rust/080755.rs,132,11,rs,Rust
80756,Rust/080756.rs,336,19,rs,Rust
80757,Rust/080757.rs,254,10,rs,Rust
80758,Rust/080758.rs,225,9,rs,Rust
80759,Rust/080759.rs,2762,85,rs,Rust
80760,Rust/080760.rs,727,22,rs,Rust
80761,Rust/080761.rs,1528,50,rs,Rust
80762,Rust/080762.rs,309,13,rs,Rust
80763,Rust/080763.rs,5883,126,rs,Rust
80764,Rust/080764.rs,1300,71,rs,Rust
80765,Rust/080765.rs,141,9,rs,Rust
80766,Rust/080766.rs,2202,67,rs,Rust
80767,Rust/080767.rs,1908,63,rs,Rust
80768,Rust/080768.rs,452,33,rs,Rust
80769,Rust/080769.rs,221,12,rs,Rust
80770,Rust/080770.rs,947,53,rs,Rust
80771,Rust/080771.rs,399,26,rs,Rust
80772,Rust/080772.rs,897,49,rs,Rust
80773,Rust/080773.rs,2167,86,rs,Rust
80774,Rust/080774.rs,730,26,rs,Rust
80775,Rust/080775.rs,1301,61,rs,Rust
80776,Rust/080776.rs,246,16,rs,Rust
80777,Rust/080777.rs,395,27,rs,Rust
80778,Rust/080778.rs,549,13,rs,Rust
80779,Rust/080779.rs,234,15,rs,Rust
80780,Rust/080780.rs,315,17,rs,Rust
80781,Rust/080781.rs,243,13,rs,Rust
80782,Rust/080782.rs,44,3,rs,Rust
80783,Rust/080783.rs,1149,47,rs,Rust
80784,Rust/080784.rs,203,14,rs,Rust
80785,Rust/080785.rs,481,20,rs,Rust
80786,Rust/080786.rs,7226,188,rs,Rust
80787,Rust/080787.rs,2575,66,rs,Rust
80788,Rust/080788.rs,205,5,rs,Rust
80789,Rust/080789.rs,130,3,rs,Rust
80790,Rust/080790.rs,205,5,rs,Rust
80791,Rust/080791.rs,605,28,rs,Rust
80792,Rust/080792.rs,176,10,rs,Rust
80793,Rust/080793.rs,678,45,rs,Rust
80794,Rust/080794.rs,166,19,rs,Rust
80795,Rust/080795.rs,241,15,rs,Rust
80796,Rust/080796.rs,164,9,rs,Rust
80797,Rust/080797.rs,742,54,rs,Rust
80798,Rust/080798.rs,71,5,rs,Rust
80799,Rust/080799.rs,60,6,rs,Rust
80800,Rust/080800.rs,140,14,rs,Rust
80801,Rust/080801.rs,231,18,rs,Rust
80802,Rust/080802.rs,457,22,rs,Rust
80803,Rust/080803.rs,588,19,rs,Rust
80804,Rust/080804.rs,1244,51,rs,Rust
80805,Rust/080805.rs,306,31,rs,Rust
80806,Rust/080806.rs,2559,110,rs,Rust
80807,Rust/080807.rs,614,41,rs,Rust
80808,Rust/080808.rs,1331,79,rs,Rust
80809,Rust/080809.rs,1570,83,rs,Rust
80810,Rust/080810.rs,1025,50,rs,Rust
80811,Rust/080811.rs,551,20,rs,Rust
80812,Rust/080812.rs,326,19,rs,Rust
80813,Rust/080813.rs,1353,52,rs,Rust
80814,Rust/080814.rs,207,19,rs,Rust
80815,Rust/080815.rs,163,12,rs,Rust
80816,Rust/080816.rs,146,10,rs,Rust
80817,Rust/080817.rs,292,19,rs,Rust
80818,Rust/080818.rs,193,11,rs,Rust
80819,Rust/080819.rs,151,13,rs,Rust
80820,Rust/080820.rs,138,14,rs,Rust
80821,Rust/080821.rs,178,12,rs,Rust
80822,Rust/080822.rs,274,18,rs,Rust
80823,Rust/080823.rs,203,17,rs,Rust
80824,Rust/080824.rs,259,11,rs,Rust
80825,Rust/080825.rs,273,12,rs,Rust
80826,Rust/080826.rs,329,10,rs,Rust
80827,Rust/080827.rs,331,11,rs,Rust
80828,Rust/080828.rs,646,18,rs,Rust
80829,Rust/080829.rs,258,11,rs,Rust
80830,Rust/080830.rs,586,16,rs,Rust
80831,Rust/080831.rs,474,17,rs,Rust
80832,Rust/080832.rs,269,9,rs,Rust
80833,Rust/080833.rs,324,12,rs,Rust
80834,Rust/080834.rs,630,16,rs,Rust
80835,Rust/080835.rs,610,18,rs,Rust
80836,Rust/080836.rs,633,18,rs,Rust
80837,Rust/080837.rs,379,18,rs,Rust
80838,Rust/080838.rs,148,5,rs,Rust
80839,Rust/080839.rs,119,10,rs,Rust
80840,Rust/080840.rs,65,4,rs,Rust
80841,Rust/080841.rs,358,25,rs,Rust
80842,Rust/080842.rs,288,20,rs,Rust
80843,Rust/080843.rs,149,9,rs,Rust
80844,Rust/080844.rs,335,17,rs,Rust
80845,Rust/080845.rs,330,20,rs,Rust
80846,Rust/080846.rs,339,28,rs,Rust
80847,Rust/080847.rs,332,19,rs,Rust
80848,Rust/080848.rs,247,13,rs,Rust
80849,Rust/080849.rs,151,8,rs,Rust
80850,Rust/080850.rs,405,29,rs,Rust
80851,Rust/080851.rs,163,9,rs,Rust
80852,Rust/080852.rs,437,28,rs,Rust
80853,Rust/080853.rs,337,25,rs,Rust
80854,Rust/080854.rs,353,26,rs,Rust
80855,Rust/080855.rs,128,6,rs,Rust
80856,Rust/080856.rs,577,19,rs,Rust
80857,Rust/080857.rs,310,12,rs,Rust
80858,Rust/080858.rs,908,45,rs,Rust
80859,Rust/080859.rs,290,15,rs,Rust
80860,Rust/080860.rs,214,16,rs,Rust
80861,Rust/080861.rs,1164,42,rs,Rust
80862,Rust/080862.rs,184,9,rs,Rust
80863,Rust/080863.rs,1853,58,rs,Rust
80864,Rust/080864.rs,1859,53,rs,Rust
80865,Rust/080865.rs,1791,39,rs,Rust
80866,Rust/080866.rs,1118,34,rs,Rust
80867,Rust/080867.rs,357,11,rs,Rust
80868,Rust/080868.rs,418,23,rs,Rust
80869,Rust/080869.rs,718,43,rs,Rust
80870,Rust/080870.rs,562,14,rs,Rust
80871,Rust/080871.rs,387,14,rs,Rust
80872,Rust/080872.rs,365,16,rs,Rust
80873,Rust/080873.rs,468,19,rs,Rust
80874,Rust/080874.rs,423,14,rs,Rust
80875,Rust/080875.rs,375,12,rs,Rust
80876,Rust/080876.rs,441,13,rs,Rust
80877,Rust/080877.rs,187,9,rs,Rust
80878,Rust/080878.rs,1243,51,rs,Rust
80879,Rust/080879.rs,304,16,rs,Rust
80880,Rust/080880.rs,62,4,rs,Rust
80881,Rust/080881.rs,304,16,rs,Rust
80882,Rust/080882.rs,460,16,rs,Rust
80883,Rust/080883.rs,92,5,rs,Rust
80884,Rust/080884.rs,425,21,rs,Rust
80885,Rust/080885.rs,2489,88,rs,Rust
80886,Rust/080886.rs,615,34,rs,Rust
80887,Rust/080887.rs,3843,106,rs,Rust
80888,Rust/080888.rs,127,9,rs,Rust
80889,Rust/080889.rs,1678,85,rs,Rust
80890,Rust/080890.rs,191,13,rs,Rust
80891,Rust/080891.rs,480,23,rs,Rust
80892,Rust/080892.rs,844,26,rs,Rust
80893,Rust/080893.rs,289,12,rs,Rust
80894,Rust/080894.rs,202,13,rs,Rust
80895,Rust/080895.rs,1969,94,rs,Rust
80896,Rust/080896.rs,333,9,rs,Rust
80897,Rust/080897.rs,197,8,rs,Rust
80898,Rust/080898.rs,1074,35,rs,Rust
80899,Rust/080899.rs,2175,90,rs,Rust
80900,Rust/080900.rs,310,14,rs,Rust
80901,Rust/080901.rs,4837,207,rs,Rust
80902,Rust/080902.rs,1728,79,rs,Rust
80903,Rust/080903.rs,1312,41,rs,Rust
80904,Rust/080904.rs,981,47,rs,Rust
80905,Rust/080905.rs,1037,47,rs,Rust
80906,Rust/080906.rs,1060,39,rs,Rust
80907,Rust/080907.rs,369,17,rs,Rust
80908,Rust/080908.rs,231,16,rs,Rust
80909,Rust/080909.rs,133,9,rs,Rust
80910,Rust/080910.rs,647,43,rs,Rust
80911,Rust/080911.rs,3236,108,rs,Rust
80912,Rust/080912.rs,722,33,rs,Rust
80913,Rust/080913.rs,843,35,rs,Rust
80914,Rust/080914.rs,931,46,rs,Rust
80915,Rust/080915.rs,328,17,rs,Rust
80916,Rust/080916.rs,557,29,rs,Rust
80917,Rust/080917.rs,148,9,rs,Rust
80918,Rust/080918.rs,128,7,rs,Rust
80919,Rust/080919.rs,474,26,rs,Rust
80920,Rust/080920.rs,165,9,rs,Rust
80921,Rust/080921.rs,1112,42,rs,Rust
80922,Rust/080922.rs,2502,125,rs,Rust
80923,Rust/080923.rs,753,45,rs,Rust
80924,Rust/080924.rs,16,1,rs,Rust
80925,Rust/080925.rs,16,1,rs,Rust
80926,Rust/080926.rs,16,1,rs,Rust
80927,Rust/080927.rs,23,1,rs,Rust
80928,Rust/080928.rs,23,1,rs,Rust
80929,Rust/080929.rs,955,45,rs,Rust
80930,Rust/080930.rs,184,16,rs,Rust
80931,Rust/080931.rs,133,2,rs,Rust
80932,Rust/080932.rs,1079,63,rs,Rust
80933,Rust/080933.rs,652,39,rs,Rust
80934,Rust/080934.rs,635,38,rs,Rust
80935,Rust/080935.rs,169,6,rs,Rust
80936,Rust/080936.rs,145,8,rs,Rust
80937,Rust/080937.rs,198,7,rs,Rust
80938,Rust/080938.rs,151,11,rs,Rust
80939,Rust/080939.rs,308,17,rs,Rust
80940,Rust/080940.rs,365,13,rs,Rust
80941,Rust/080941.rs,370,19,rs,Rust
80942,Rust/080942.rs,2411,141,rs,Rust
80943,Rust/080943.rs,3491,144,rs,Rust
80944,Rust/080944.rs,137,8,rs,Rust
80945,Rust/080945.rs,515,19,rs,Rust
80946,Rust/080946.rs,279,12,rs,Rust
80947,Rust/080947.rs,300,12,rs,Rust
80948,Rust/080948.rs,366,12,rs,Rust
80949,Rust/080949.rs,341,12,rs,Rust
80950,Rust/080950.rs,146,9,rs,Rust
80951,Rust/080951.rs,125,10,rs,Rust
80952,Rust/080952.rs,130,8,rs,Rust
80953,Rust/080953.rs,368,14,rs,Rust
80954,Rust/080954.rs,2228,98,rs,Rust
80955,Rust/080955.rs,298,11,rs,Rust
80956,Rust/080956.rs,410,31,rs,Rust
80957,Rust/080957.rs,811,32,rs,Rust
80958,Rust/080958.rs,101,6,rs,Rust
80959,Rust/080959.rs,1727,36,rs,Rust
80960,Rust/080960.rs,1863,49,rs,Rust
80961,Rust/080961.rs,3208,109,rs,Rust
80962,Rust/080962.rs,999,36,rs,Rust
80963,Rust/080963.rs,102,8,rs,Rust
80964,Rust/080964.rs,778,25,rs,Rust
80965,Rust/080965.rs,90,9,rs,Rust
80966,Rust/080966.rs,100,7,rs,Rust
80967,Rust/080967.rs,59,3,rs,Rust
80968,Rust/080968.rs,450,11,rs,Rust
80969,Rust/080969.rs,92,6,rs,Rust
80970,Rust/080970.rs,129,7,rs,Rust
80971,Rust/080971.rs,129,7,rs,Rust
80972,Rust/080972.rs,610,17,rs,Rust
80973,Rust/080973.rs,597,34,rs,Rust
80974,Rust/080974.rs,304,13,rs,Rust
80975,Rust/080975.rs,893,22,rs,Rust
80976,Rust/080976.rs,146,7,rs,Rust
80977,Rust/080977.rs,744,30,rs,Rust
80978,Rust/080978.rs,791,28,rs,Rust
80979,Rust/080979.rs,362,28,rs,Rust
80980,Rust/080980.rs,579,29,rs,Rust
80981,Rust/080981.rs,100,6,rs,Rust
80982,Rust/080982.rs,87,6,rs,Rust
80983,Rust/080983.rs,87,6,rs,Rust
80984,Rust/080984.rs,101,6,rs,Rust
80985,Rust/080985.rs,205,11,rs,Rust
80986,Rust/080986.rs,77,7,rs,Rust
80987,Rust/080987.rs,824,27,rs,Rust
80988,Rust/080988.rs,899,24,rs,Rust
80989,Rust/080989.rs,1385,34,rs,Rust
80990,Rust/080990.rs,582,22,rs,Rust
80991,Rust/080991.rs,815,46,rs,Rust
80992,Rust/080992.rs,124,7,rs,Rust
80993,Rust/080993.rs,272,9,rs,Rust
80994,Rust/080994.rs,196,9,rs,Rust
80995,Rust/080995.rs,402,13,rs,Rust
80996,Rust/080996.rs,80,4,rs,Rust
80997,Rust/080997.rs,654,12,rs,Rust
80998,Rust/080998.rs,136,7,rs,Rust
80999,Rust/080999.rs,173,7,rs,Rust
81000,Rust/081000.rs,190,9,rs,Rust
81001,Rust/081001.rs,153,7,rs,Rust
81002,Rust/081002.rs,353,13,rs,Rust
81003,Rust/081003.rs,280,9,rs,Rust
81004,Rust/081004.rs,196,9,rs,Rust
81005,Rust/081005.rs,419,13,rs,Rust
81006,Rust/081006.rs,80,4,rs,Rust
81007,Rust/081007.rs,619,24,rs,Rust
81008,Rust/081008.rs,239,6,rs,Rust
81009,Rust/081009.rs,473,11,rs,Rust
81010,Rust/081010.rs,176,8,rs,Rust
81011,Rust/081011.rs,167,6,rs,Rust
81012,Rust/081012.rs,137,8,rs,Rust
81013,Rust/081013.rs,386,8,rs,Rust
81014,Rust/081014.rs,1198,25,rs,Rust
81015,Rust/081015.rs,538,32,rs,Rust
81016,Rust/081016.rs,191,5,rs,Rust
81017,Rust/081017.rs,653,34,rs,Rust
81018,Rust/081018.rs,2237,50,rs,Rust
81019,Rust/081019.rs,391,17,rs,Rust
81020,Rust/081020.rs,507,18,rs,Rust
81021,Rust/081021.rs,260,6,rs,Rust
81022,Rust/081022.rs,188,8,rs,Rust
81023,Rust/081023.rs,315,12,rs,Rust
81024,Rust/081024.rs,232,14,rs,Rust
81025,Rust/081025.rs,103,7,rs,Rust
81026,Rust/081026.rs,124,7,rs,Rust
81027,Rust/081027.rs,124,11,rs,Rust
81028,Rust/081028.rs,203,16,rs,Rust
81029,Rust/081029.rs,406,25,rs,Rust
81030,Rust/081030.rs,170,8,rs,Rust
81031,Rust/081031.rs,381,17,rs,Rust
81032,Rust/081032.rs,152,12,rs,Rust
81033,Rust/081033.rs,142,10,rs,Rust
81034,Rust/081034.rs,734,17,rs,Rust
81035,Rust/081035.rs,638,17,rs,Rust
81036,Rust/081036.rs,463,18,rs,Rust
81037,Rust/081037.rs,241,7,rs,Rust
81038,Rust/081038.rs,2190,94,rs,Rust
81039,Rust/081039.rs,91,5,rs,Rust
81040,Rust/081040.rs,67,5,rs,Rust
81041,Rust/081041.rs,169,6,rs,Rust
81042,Rust/081042.rs,330,16,rs,Rust
81043,Rust/081043.rs,225,11,rs,Rust
81044,Rust/081044.rs,149,6,rs,Rust
81045,Rust/081045.rs,182,20,rs,Rust
81046,Rust/081046.rs,266,18,rs,Rust
81047,Rust/081047.rs,592,30,rs,Rust
81048,Rust/081048.rs,241,13,rs,Rust
81049,Rust/081049.rs,304,11,rs,Rust
81050,Rust/081050.rs,170,10,rs,Rust
81051,Rust/081051.rs,215,15,rs,Rust
81052,Rust/081052.rs,113,5,rs,Rust
81053,Rust/081053.rs,175,9,rs,Rust
81054,Rust/081054.rs,131,7,rs,Rust
81055,Rust/081055.rs,134,9,rs,Rust
81056,Rust/081056.rs,152,11,rs,Rust
81057,Rust/081057.rs,470,21,rs,Rust
81058,Rust/081058.rs,334,16,rs,Rust
81059,Rust/081059.rs,192,14,rs,Rust
81060,Rust/081060.rs,154,11,rs,Rust
81061,Rust/081061.rs,1608,80,rs,Rust
81062,Rust/081062.rs,418,26,rs,Rust
81063,Rust/081063.rs,237,10,rs,Rust
81064,Rust/081064.rs,474,25,rs,Rust
81065,Rust/081065.rs,816,30,rs,Rust
81066,Rust/081066.rs,228,14,rs,Rust
81067,Rust/081067.rs,619,28,rs,Rust
81068,Rust/081068.rs,614,28,rs,Rust
81069,Rust/081069.rs,81,8,rs,Rust
81070,Rust/081070.rs,147,10,rs,Rust
81071,Rust/081071.rs,161,14,rs,Rust
81072,Rust/081072.rs,260,11,rs,Rust
81073,Rust/081073.rs,95,7,rs,Rust
81074,Rust/081074.rs,205,13,rs,Rust
81075,Rust/081075.rs,294,13,rs,Rust
81076,Rust/081076.rs,140,10,rs,Rust
81077,Rust/081077.rs,245,12,rs,Rust
81078,Rust/081078.rs,231,13,rs,Rust
81079,Rust/081079.rs,188,14,rs,Rust
81080,Rust/081080.rs,355,10,rs,Rust
81081,Rust/081081.rs,152,8,rs,Rust
81082,Rust/081082.rs,131,6,rs,Rust
81083,Rust/081083.rs,330,14,rs,Rust
81084,Rust/081084.rs,203,9,rs,Rust
81085,Rust/081085.rs,422,16,rs,Rust
81086,Rust/081086.rs,191,10,rs,Rust
81087,Rust/081087.rs,329,11,rs,Rust
81088,Rust/081088.rs,229,14,rs,Rust
81089,Rust/081089.rs,441,25,rs,Rust
81090,Rust/081090.rs,1675,66,rs,Rust
81091,Rust/081091.rs,496,23,rs,Rust
81092,Rust/081092.rs,86,3,rs,Rust
81093,Rust/081093.rs,280,14,rs,Rust
81094,Rust/081094.rs,211,8,rs,Rust
81095,Rust/081095.rs,332,16,rs,Rust
81096,Rust/081096.rs,167,8,rs,Rust
81097,Rust/081097.rs,367,22,rs,Rust
81098,Rust/081098.rs,233,12,rs,Rust
81099,Rust/081099.rs,495,33,rs,Rust
81100,Rust/081100.rs,999,50,rs,Rust
81101,Rust/081101.rs,1202,42,rs,Rust
81102,Rust/081102.rs,999,50,rs,Rust
81103,Rust/081103.rs,1202,42,rs,Rust
81104,Rust/081104.rs,342,16,rs,Rust
81105,Rust/081105.rs,75,2,rs,Rust
81106,Rust/081106.rs,481,23,rs,Rust
81107,Rust/081107.rs,1221,61,rs,Rust
81108,Rust/081108.rs,461,20,rs,Rust
81109,Rust/081109.rs,535,19,rs,Rust
81110,Rust/081110.rs,160,11,rs,Rust
81111,Rust/081111.rs,2847,99,rs,Rust
81112,Rust/081112.rs,2226,89,rs,Rust
81113,Rust/081113.rs,7705,349,rs,Rust
81114,Rust/081114.rs,248,10,rs,Rust
81115,Rust/081115.rs,794,21,rs,Rust
81116,Rust/081116.rs,161,10,rs,Rust
81117,Rust/081117.rs,164,9,rs,Rust
81118,Rust/081118.rs,198,10,rs,Rust
81119,Rust/081119.rs,201,10,rs,Rust
81120,Rust/081120.rs,236,17,rs,Rust
81121,Rust/081121.rs,187,17,rs,Rust
81122,Rust/081122.rs,244,10,rs,Rust
81123,Rust/081123.rs,57,4,rs,Rust
81124,Rust/081124.rs,428,13,rs,Rust
81125,Rust/081125.rs,344,26,rs,Rust
81126,Rust/081126.rs,377,16,rs,Rust
81127,Rust/081127.rs,665,30,rs,Rust
81128,Rust/081128.rs,244,9,rs,Rust
81129,Rust/081129.rs,778,40,rs,Rust
81130,Rust/081130.rs,164,9,rs,Rust
81131,Rust/081131.rs,5071,271,rs,Rust
81132,Rust/081132.rs,4561,183,rs,Rust
81133,Rust/081133.rs,6824,114,rs,Rust
81134,Rust/081134.rs,339,11,rs,Rust
81135,Rust/081135.rs,361,14,rs,Rust
81136,Rust/081136.rs,157,8,rs,Rust
81137,Rust/081137.rs,853,27,rs,Rust
81138,Rust/081138.rs,93,8,rs,Rust
81139,Rust/081139.rs,280,13,rs,Rust
81140,Rust/081140.rs,394,20,rs,Rust
81141,Rust/081141.rs,1047,23,rs,Rust
81142,Rust/081142.rs,790,33,rs,Rust
81143,Rust/081143.rs,112,8,rs,Rust
81144,Rust/081144.rs,124,10,rs,Rust
81145,Rust/081145.rs,306,15,rs,Rust
81146,Rust/081146.rs,651,36,rs,Rust
81147,Rust/081147.rs,226,14,rs,Rust
81148,Rust/081148.rs,225,14,rs,Rust
81149,Rust/081149.rs,3684,133,rs,Rust
81150,Rust/081150.rs,187,10,rs,Rust
